panel,model,group,conditions,horizon,endpoint_mean,endpoint_min,endpoint_max,cumulative_mean,cumulative_min,cumulative_max
A,mlp_koopman,history_01,7,29,0.03028623014896471,0.008965048150408652,0.08038800445807755,0.0198322839707803,0.012947228042282075,0.03310947067673101
A,mlp_koopman,history_01,7,30,0.030695115332976645,0.010966689814936322,0.09243260089696433,0.02044182916799328,0.01307745455089533,0.036667269744229895
A,mlp_koopman,history_01,7,31,0.03173783671015613,0.011857222370130456,0.10526598622232389,0.021103820897314808,0.01355097539107811,0.04072551232186986
A,mlp_koopman,history_01,7,32,0.03364988083255225,0.010194609325249819,0.11655593064788898,0.02184046550154967,0.013846141430325733,0.04506969357958207
A,mlp_koopman,history_01,7,33,0.03454219666647657,0.0061346158357013895,0.12594330399070255,0.02257912627256099,0.014116901398831549,0.049501328038362526
A,mlp_koopman,history_01,7,34,0.038348226345855274,0.006611488754839866,0.13201901804069535,0.023379790853091782,0.014392985642125733,0.05376736651975298
A,mlp_koopman,history_01,7,35,0.04142175436244482,0.0087493979415408,0.1366695714857095,0.024218394370520837,0.014576127368345519,0.05781007862056307
A,mlp_koopman,history_01,7,36,0.04378471422973034,0.00823606863676619,0.14537268815614207,0.025103506379891696,0.014704795004964855,0.06193710970631415
A,mlp_koopman,history_01,7,37,0.045999806451799366,0.006123325345081504,0.15645364402994758,0.026038641795178792,0.014831373632977278,0.06628789438340082
A,mlp_koopman,history_01,7,38,0.049991354875566926,0.00907049852710227,0.17303713243727323,0.02710290028268773,0.015200723901208843,0.07117861004250538
A,mlp_koopman,history_01,7,39,0.05356563934981916,0.012746299182547795,0.18796382232530534,0.028272135957229303,0.015816818168415486,0.07643555867212837
A,mlp_koopman,history_01,7,40,0.05763328695164611,0.017417765408508343,0.19871963820983782,0.029516490460360704,0.01654915693938823,0.08175311693775711
A,mlp_koopman,history_01,7,41,0.059901646681966715,0.019555492578129968,0.20505424368864608,0.030731678213691414,0.017155462602932502,0.08686829504096169
A,mlp_koopman,history_01,7,42,0.06327517833977402,0.02537601855617105,0.2131121334985733,0.031978794922875566,0.01776366600289731,0.09191182491162515
